;Exp;Px;Sx;Py;Sy
1263;flat;295.6631124270616;0.7506176628199697;78.19251564313156;0.6242665408482772
1264;flat;150.52232838831512;0.4697897962128476;114.61075196217524;0.4234413926229564
1265;flat;109.60803674690834;0.485614376354404;65.2391474736979;0.6372191171696587
1266;flat;71.80203276113524;0.5550866450819534;143.04651623980143;0.6377508226968834
1267;flat;106.65282277624902;0.82965307186805;66.98582459245178;0.523026153825877
1268;flat;106.04524520974142;0.44611379999515216;19.91444911534047;0.5727041705952335
1269;flat;105.17888687707706;0.5122244115425456;38.379968347618465;0.510006029268845
1270;flat;56.64501786694994;1.0350566900366838;19.91444911534047;0.5727041705952335
1271;flat;159.20637136279413;0.6735873206162857;188.8007770948158;0.2625511444444662
1272;flat;168.1745325450574;0.5479656473517092;152.42751207551925;0.6255699804554978
1273;flat;153.7116643096806;0.4998650518831262;18.669313413792977;0.5542310534675781
1274;flat;200.58843025109522;0.6465890902921221;35.164666299460876;0.5120319731989772
1275;flat;96.340454160156;0.776316589902296;35.164666299460876;0.5120319731989772
1276;flat;159.7146477780729;0.4131641426557134;78.19251564313156;0.6242665408482772
1277;flat;71.80203276113524;0.5550866450819534;134.4104098821544;0.6929810058247438
1278;flat;29.42616678936779;0.576883625869616;19.91444911534047;0.5727041705952335
1279;flat;71.29463427928246;0.575343566579078;158.951150962471;0.6577775074876709
1280;flat;29.42616678936779;0.576883625869616;262.90648820139523;0.7626753773792662
1281;flat;364.3637464128944;0.6874247327507693;71.69071617943128;0.7665807855111783
1282;flat;123.74384272916052;0.4672734448371278;14.230703178549327;0.3979570974790028
1283;flat;119.3519243529767;0.41620449218366207;97.3949288047449;0.560924542608424
1284;flat;40.824250804336934;0.6721163644813279;71.69071617943128;0.7665807855111783
1285;flat;71.80203276113524;0.5550866450819534;165.9541916839551;0.44125398180953174
1286;flat;295.8005948351363;0.4167618355446378;91.52683606819714;0.5077422516490183
1287;flat;138.7805699582698;0.5591391200129748;18.669313413792977;0.5542310534675781
1288;flat;88.64580246166972;0.18270925025596121;13.458233537102288;1.212618055699661
1289;flat;123.92714844357796;0.6136610968559721;158.951150962471;0.6577775074876709
1290;flat;82.62059801858523;0.39755228020592687;65.2391474736979;0.6372191171696587
1291;flat;159.7146477780729;0.4131641426557134;262.90648820139523;0.7626753773792662
1292;flat;106.65282277624902;0.82965307186805;238.76917947988366;0.5243390385874535
1293;flat;4.834703008080001;1.0850386145954993;78.19251564313156;0.6242665408482772
1294;flat;82.62059801858523;0.39755228020592687;35.164666299460876;0.5120319731989772
1295;flat;153.7116643096806;0.4998650518831262;66.98582459245178;0.523026153825877
1296;flat;40.824250804336934;0.6721163644813279;87.38891818058018;0.3392504816204226
1297;flat;200.58843025109522;0.6465890902921221;66.98582459245178;0.523026153825877
1298;flat;71.29463427928246;0.575343566579078;91.52683606819714;0.5077422516490183
1299;flat;262.9282566687305;0.8290447136303983;115.61701776681947;0.38300685094474674
1300;flat;77.75915731514299;0.6362303767575987;78.19251564313156;0.6242665408482772
1301;flat;168.1745325450574;0.5479656473517092;66.98582459245178;0.523026153825877
1302;flat;0.322459596021433;0.9115172771572427;54.79668380599977;0.5243444144625201
1303;flat;153.7116643096806;0.4998650518831262;65.13627466345373;0.4879733042042393
1304;flat;151.35205150964433;0.7445626208152356;91.52683606819714;0.5077422516490183
1305;flat;40.824250804336934;0.6721163644813279;7.17986560810147;0.4963416829711577
1306;flat;0.322459596021433;0.9115172771572427;134.4104098821544;0.6929810058247438
1307;flat;106.04524520974142;0.44611379999515216;38.379968347618465;0.510006029268845
1308;flat;138.7805699582698;0.5591391200129748;21.99724940656046;0.6363173908331937
1309;flat;200.58843025109522;0.6465890902921221;5.112838570766461;0.7646029941035462
1310;flat;44.252323967927644;0.4158556086385958;65.13627466345373;0.4879733042042393
1311;flat;82.62059801858523;0.39755228020592687;134.4104098821544;0.6929810058247438
1312;flat;29.42616678936779;0.576883625869616;41.92608759135828;0.3822044975045666
1313;flat;106.65282277624902;0.82965307186805;76.62208402659641;0.6547143504446905
1314;flat;399.9785528266947;0.5496840713367345;5.112838570766461;0.7646029941035462
1315;flat;399.9785528266947;0.5496840713367345;100.24445913273925;0.5444833143025181
1316;flat;10.393054302137296;0.7509435569227394;223.59098860908665;0.575966109535075
1317;flat;56.64501786694994;1.0350566900366838;78.19251564313156;0.6242665408482772
1318;flat;200.58843025109522;0.6465890902921221;76.62208402659641;0.6547143504446905
1319;flat;44.252323967927644;0.4158556086385958;14.230703178549327;0.3979570974790028
1320;flat;295.6631124270616;0.7506176628199697;115.61701776681947;0.38300685094474674
1321;flat;295.6631124270616;0.7506176628199697;38.379968347618465;0.510006029268845
1322;flat;40.824250804336934;0.6721163644813279;188.8007770948158;0.2625511444444662
1323;flat;153.7116643096806;0.4998650518831262;14.230703178549327;0.3979570974790028
1324;flat;262.9282566687305;0.8290447136303983;100.24445913273925;0.5444833143025181
1325;flat;326.41311820680636;0.662926686780947;65.13627466345373;0.4879733042042393
1326;flat;295.8005948351363;0.4167618355446378;124.46740959795906;0.3833616704968144
1327;flat;91.15877221871919;0.4363291968311284;124.46740959795906;0.3833616704968144
1328;flat;210.96014490850666;0.5826906505885148;35.164666299460876;0.5120319731989772
1329;flat;138.7805699582698;0.5591391200129748;115.61701776681947;0.38300685094474674
1330;flat;159.4202784613833;0.6219755084858485;18.669313413792977;0.5542310534675781
1331;flat;71.29463427928246;0.575343566579078;261.1257857055822;0.5695897335406386
1332;flat;138.7805699582698;0.5591391200129748;188.8007770948158;0.2625511444444662
1333;flat;0.322459596021433;0.9115172771572427;223.59098860908665;0.575966109535075
1334;flat;168.1745325450574;0.5479656473517092;223.59098860908665;0.575966109535075
1335;flat;159.20637136279413;0.6735873206162857;39.286847333583246;0.44890172572915293
1336;flat;123.6821373233652;0.3564746662554224;18.669313413792977;0.5542310534675781
1337;flat;105.59442457853828;0.6369561209370647;13.458233537102288;1.212618055699661
1338;flat;56.64501786694994;1.0350566900366838;5.112838570766461;0.7646029941035462
1339;flat;106.04524520974142;0.44611379999515216;54.79668380599977;0.5243444144625201
1340;flat;150.52232838831512;0.4697897962128476;76.62208402659641;0.6547143504446905
1341;flat;40.824250804336934;0.6721163644813279;35.164666299460876;0.5120319731989772
1342;flat;364.3637464128944;0.6874247327507693;152.42751207551925;0.6255699804554978
1343;flat;71.80203276113524;0.5550866450819534;35.164666299460876;0.5120319731989772
1344;flat;399.9785528266947;0.5496840713367345;342.83987929929356;0.49868205205065363
1345;flat;151.35205150964433;0.7445626208152356;5.112838570766461;0.7646029941035462
1346;flat;91.15877221871919;0.4363291968311284;65.13627466345373;0.4879733042042393
1347;flat;71.80203276113524;0.5550866450819534;188.8007770948158;0.2625511444444662
1348;flat;138.7805699582698;0.5591391200129748;35.164666299460876;0.5120319731989772
1349;flat;168.1745325450574;0.5479656473517092;165.9541916839551;0.44125398180953174
1350;flat;77.75915731514299;0.6362303767575987;39.69048031866424;0.825001195698001
1351;flat;50.76889250760364;0.20892924118461534;71.69071617943128;0.7665807855111783
1352;flat;168.1745325450574;0.5479656473517092;65.13627466345373;0.4879733042042393
1353;flat;82.62059801858523;0.39755228020592687;62.48762140705408;0.3222142769184078
1354;flat;71.29463427928246;0.575343566579078;262.90648820139523;0.7626753773792662
1355;flat;38.899935051533774;0.4955844530357665;315.14433491895096;0.5114051483978632
1356;flat;96.340454160156;0.776316589902296;66.98582459245178;0.523026153825877
1357;flat;159.7146477780729;0.4131641426557134;87.38891818058018;0.3392504816204226
1358;flat;159.7146477780729;0.4131641426557134;115.61701776681947;0.38300685094474674
1359;flat;158.40361130550713;0.5707001651662903;35.164666299460876;0.5120319731989772
1360;flat;326.41311820680636;0.662926686780947;67.25815703019323;0.34237548971492615
1361;flat;159.7146477780729;0.4131641426557134;158.951150962471;0.6577775074876709
1362;flat;151.35205150964433;0.7445626208152356;39.286847333583246;0.44890172572915293
1363;flat;56.64501786694994;1.0350566900366838;91.52683606819714;0.5077422516490183
1364;flat;262.9282566687305;0.8290447136303983;35.164666299460876;0.5120319731989772
1365;flat;399.9785528266947;0.5496840713367345;76.62208402659641;0.6547143504446905
1366;flat;71.29463427928246;0.575343566579078;7.17986560810147;0.4963416829711577
1367;flat;105.59442457853828;0.6369561209370647;153.6983178324225;0.5218401909455322
1368;flat;159.7146477780729;0.4131641426557134;39.286847333583246;0.44890172572915293
1369;flat;399.9785528266947;0.5496840713367345;66.98582459245178;0.523026153825877
1370;flat;56.64501786694994;1.0350566900366838;7.17986560810147;0.4963416829711577
1371;flat;87.11511786737378;0.4904484434340333;65.13627466345373;0.4879733042042393
1372;flat;56.64501786694994;1.0350566900366838;143.04651623980143;0.6377508226968834
1373;flat;119.3519243529767;0.41620449218366207;67.77544355733546;0.5232210567594481
1374;flat;29.42616678936779;0.576883625869616;238.76917947988366;0.5243390385874535
1375;flat;29.42616678936779;0.576883625869616;342.83987929929356;0.49868205205065363
1376;flat;364.3637464128944;0.6874247327507693;39.69048031866424;0.825001195698001
1377;flat;416.0326510648933;0.49878656342368893;315.14433491895096;0.5114051483978632
1378;flat;159.7146477780729;0.4131641426557134;35.164666299460876;0.5120319731989772
1379;flat;22.995783319910903;0.3149092162023207;65.2391474736979;0.6372191171696587
1380;flat;105.59442457853828;0.6369561209370647;188.8007770948158;0.2625511444444662
1381;flat;114.89907199022342;0.5079014960832805;115.61701776681947;0.38300685094474674
1382;flat;168.1745325450574;0.5479656473517092;158.951150962471;0.6577775074876709
1383;flat;106.04524520974142;0.44611379999515216;67.25815703019323;0.34237548971492615
1384;flat;200.58843025109522;0.6465890902921221;38.379968347618465;0.510006029268845
1385;flat;159.20637136279413;0.6735873206162857;76.62208402659641;0.6547143504446905
1386;flat;295.8005948351363;0.4167618355446378;21.99724940656046;0.6363173908331937
1387;flat;44.252323967927644;0.4158556086385958;100.24445913273925;0.5444833143025181
1388;flat;159.4202784613833;0.6219755084858485;71.69071617943128;0.7665807855111783
1389;flat;138.7805699582698;0.5591391200129748;65.2391474736979;0.6372191171696587
1390;flat;38.899935051533774;0.4955844530357665;18.669313413792977;0.5542310534675781
1391;flat;29.42616678936779;0.576883625869616;71.69071617943128;0.7665807855111783
1392;flat;4.834703008080001;1.0850386145954993;143.04651623980143;0.6377508226968834
1393;flat;153.7116643096806;0.4998650518831262;5.112838570766461;0.7646029941035462
1394;flat;159.20637136279413;0.6735873206162857;35.164666299460876;0.5120319731989772
1395;flat;416.0326510648933;0.49878656342368893;66.98582459245178;0.523026153825877
1396;flat;38.899935051533774;0.4955844530357665;215.24224041906237;0.24431902094196226
1397;flat;200.58843025109522;0.6465890902921221;62.48762140705408;0.3222142769184078
1398;flat;29.42616678936779;0.576883625869616;152.42751207551925;0.6255699804554978
1399;flat;106.04524520974142;0.44611379999515216;91.52683606819714;0.5077422516490183
1400;flat;159.7146477780729;0.4131641426557134;315.14433491895096;0.5114051483978632
1401;flat;295.6631124270616;0.7506176628199697;262.90648820139523;0.7626753773792662
1402;flat;151.35205150964433;0.7445626208152356;91.52683606819714;0.5077422516490183
1403;flat;87.11511786737378;0.4904484434340333;54.79668380599977;0.5243444144625201
1404;flat;87.11511786737378;0.4904484434340333;38.379968347618465;0.510006029268845
1405;flat;22.995783319910903;0.3149092162023207;39.286847333583246;0.44890172572915293
1406;flat;96.340454160156;0.776316589902296;5.112838570766461;0.7646029941035462
1407;flat;109.60803674690834;0.485614376354404;165.9541916839551;0.44125398180953174
1408;flat;159.20637136279413;0.6735873206162857;41.92608759135828;0.3822044975045666
1409;flat;105.59442457853828;0.6369561209370647;18.669313413792977;0.5542310534675781
1410;flat;65.12116084467844;0.7504770910779204;238.76917947988366;0.5243390385874535
1411;flat;177.96211558025144;0.5316277589752001;97.3949288047449;0.560924542608424
1412;flat;123.74384272916052;0.4672734448371278;19.91444911534047;0.5727041705952335
1413;flat;416.0326510648933;0.49878656342368893;35.164666299460876;0.5120319731989772
1414;flat;158.40361130550713;0.5707001651662903;158.951150962471;0.6577775074876709
1415;flat;159.4202784613833;0.6219755084858485;7.17986560810147;0.4963416829711577
1416;flat;71.29463427928246;0.575343566579078;188.8007770948158;0.2625511444444662
1417;flat;71.29463427928246;0.575343566579078;152.42751207551925;0.6255699804554978
1418;flat;159.7146477780729;0.4131641426557134;76.62208402659641;0.6547143504446905
1419;flat;106.04524520974142;0.44611379999515216;115.61701776681947;0.38300685094474674
1420;flat;200.58843025109522;0.6465890902921221;315.14433491895096;0.5114051483978632
1421;flat;399.9785528266947;0.5496840713367345;100.24445913273925;0.5444833143025181
1422;flat;235.52579351181052;0.4020089880578608;65.13627466345373;0.4879733042042393
1423;flat;158.40361130550713;0.5707001651662903;18.669313413792977;0.5542310534675781
1424;flat;82.62059801858523;0.39755228020592687;78.19251564313156;0.6242665408482772
1425;flat;96.340454160156;0.776316589902296;67.77544355733546;0.5232210567594481
1426;flat;364.3637464128944;0.6874247327507693;13.458233537102288;1.212618055699661
1427;flat;295.6631124270616;0.7506176628199697;188.8007770948158;0.2625511444444662
1428;flat;87.11511786737378;0.4904484434340333;87.38891818058018;0.3392504816204226
1429;flat;77.75915731514299;0.6362303767575987;21.99724940656046;0.6363173908331937
1430;flat;235.52579351181052;0.4020089880578608;7.17986560810147;0.4963416829711577
1431;flat;87.11511786737378;0.4904484434340333;134.4104098821544;0.6929810058247438
1432;flat;235.52579351181052;0.4020089880578608;62.48762140705408;0.3222142769184078
1433;flat;105.59442457853828;0.6369561209370647;124.46740959795906;0.3833616704968144
1434;flat;159.7146477780729;0.4131641426557134;342.83987929929356;0.49868205205065363
1435;flat;416.0326510648933;0.49878656342368893;86.39103656161382;0.5413302345468203
1436;flat;109.60803674690834;0.485614376354404;35.164666299460876;0.5120319731989772
1437;flat;50.76889250760364;0.20892924118461534;148.63278605498618;0.824318230919269
1438;flat;364.3637464128944;0.6874247327507693;78.19251564313156;0.6242665408482772
1439;flat;151.35205150964433;0.7445626208152356;91.52683606819714;0.5077422516490183
1440;flat;109.60803674690834;0.485614376354404;78.19251564313156;0.6242665408482772
1441;flat;50.76889250760364;0.20892924118461534;3.433197606587766;0.5390119059388188
1442;flat;106.04524520974142;0.44611379999515216;67.25815703019323;0.34237548971492615
1443;flat;123.92714844357796;0.6136610968559721;97.3949288047449;0.560924542608424
1444;flat;119.3519243529767;0.41620449218366207;78.19251564313156;0.6242665408482772
1445;flat;10.393054302137296;0.7509435569227394;14.230703178549327;0.3979570974790028
1446;flat;295.6631124270616;0.7506176628199697;188.8007770948158;0.2625511444444662
1447;flat;38.899935051533774;0.4955844530357665;7.17986560810147;0.4963416829711577
1448;flat;159.4202784613833;0.6219755084858485;5.112838570766461;0.7646029941035462
1449;flat;91.15877221871919;0.4363291968311284;66.98582459245178;0.523026153825877
1450;flat;177.96211558025144;0.5316277589752001;91.52683606819714;0.5077422516490183
1451;flat;159.7146477780729;0.4131641426557134;86.39103656161382;0.5413302345468203
1452;flat;200.58843025109522;0.6465890902921221;158.951150962471;0.6577775074876709
1453;flat;159.20637136279413;0.6735873206162857;65.13627466345373;0.4879733042042393
1454;flat;105.17888687707706;0.5122244115425456;153.6983178324225;0.5218401909455322
1455;flat;29.42616678936779;0.576883625869616;158.951150962471;0.6577775074876709
1456;flat;105.59442457853828;0.6369561209370647;7.17986560810147;0.4963416829711577
1457;flat;44.252323967927644;0.4158556086385958;134.4104098821544;0.6929810058247438
1458;flat;153.7116643096806;0.4998650518831262;223.59098860908665;0.575966109535075
1459;flat;40.824250804336934;0.6721163644813279;35.164666299460876;0.5120319731989772
1460;flat;109.60803674690834;0.485614376354404;67.25815703019323;0.34237548971492615
1461;flat;56.64501786694994;1.0350566900366838;3.433197606587766;0.5390119059388188
1462;flat;91.15877221871919;0.4363291968311284;153.6983178324225;0.5218401909455322
1463;flat;71.29463427928246;0.575343566579078;124.46740959795906;0.3833616704968144
1464;flat;150.52232838831512;0.4697897962128476;66.98582459245178;0.523026153825877
1465;flat;71.80203276113524;0.5550866450819534;78.19251564313156;0.6242665408482772
1466;flat;210.96014490850666;0.5826906505885148;54.79668380599977;0.5243444144625201
1467;flat;4.834703008080001;1.0850386145954993;65.13627466345373;0.4879733042042393
1468;flat;106.04524520974142;0.44611379999515216;13.458233537102288;1.212618055699661
1469;flat;177.96211558025144;0.5316277589752001;54.7756304056923;0.18573119661950752
1470;flat;105.59442457853828;0.6369561209370647;76.62208402659641;0.6547143504446905
1471;flat;109.60803674690834;0.485614376354404;158.951150962471;0.6577775074876709
1472;flat;91.15877221871919;0.4363291968311284;152.42751207551925;0.6255699804554978
1473;flat;65.12116084467844;0.7504770910779204;66.98582459245178;0.523026153825877
1474;flat;10.393054302137296;0.7509435569227394;158.951150962471;0.6577775074876709
1475;flat;159.7146477780729;0.4131641426557134;54.7756304056923;0.18573119661950752
1476;flat;4.834703008080001;1.0850386145954993;14.230703178549327;0.3979570974790028
1477;flat;22.995783319910903;0.3149092162023207;76.62208402659641;0.6547143504446905
1478;flat;159.20637136279413;0.6735873206162857;223.59098860908665;0.575966109535075
1479;flat;71.80203276113524;0.5550866450819534;54.79668380599977;0.5243444144625201
1480;flat;96.340454160156;0.776316589902296;153.6983178324225;0.5218401909455322
1481;flat;56.64501786694994;1.0350566900366838;315.14433491895096;0.5114051483978632
1482;flat;295.6631124270616;0.7506176628199697;39.286847333583246;0.44890172572915293
1483;flat;150.52232838831512;0.4697897962128476;54.79668380599977;0.5243444144625201
1484;flat;96.340454160156;0.776316589902296;223.59098860908665;0.575966109535075
1485;flat;40.824250804336934;0.6721163644813279;21.99724940656046;0.6363173908331937
1486;flat;106.04524520974142;0.44611379999515216;54.79668380599977;0.5243444144625201
1487;flat;71.80203276113524;0.5550866450819534;315.14433491895096;0.5114051483978632
1488;flat;87.11511786737378;0.4904484434340333;65.2391474736979;0.6372191171696587
1489;flat;235.52579351181052;0.4020089880578608;35.164666299460876;0.5120319731989772
1490;flat;123.6821373233652;0.3564746662554224;18.669313413792977;0.5542310534675781
1491;flat;71.80203276113524;0.5550866450819534;188.8007770948158;0.2625511444444662
1492;flat;153.7116643096806;0.4998650518831262;67.77544355733546;0.5232210567594481
1493;flat;138.7805699582698;0.5591391200129748;342.83987929929356;0.49868205205065363
1494;flat;40.824250804336934;0.6721163644813279;158.951150962471;0.6577775074876709
1495;flat;119.3519243529767;0.41620449218366207;134.4104098821544;0.6929810058247438
1496;flat;150.52232838831512;0.4697897962128476;35.164666299460876;0.5120319731989772
1497;flat;106.65282277624902;0.82965307186805;315.14433491895096;0.5114051483978632
1498;flat;177.96211558025144;0.5316277589752001;19.91444911534047;0.5727041705952335
1499;flat;22.995783319910903;0.3149092162023207;148.63278605498618;0.824318230919269
